xmeas_1,xmeas_2,xmeas_3,xmeas_4,xmeas_5,xmeas_6,xmeas_7,xmeas_8,xmeas_9,xmeas_10,xmeas_11,xmeas_12,xmeas_13,xmeas_14,xmeas_15,xmeas_16,xmeas_17,xmeas_18,xmeas_19,xmeas_20,xmeas_21,xmeas_22,xmv_1,xmv_2,xmv_3,xmv_4,xmv_5,xmv_6,xmv_7,xmv_8,xmv_9,xmv_10,xmv_11
0.27821,3702.1,4457.3,9.397,26.89,42.357,2700.0,75.564,120.4,0.3221,80.108,50.289,2629.1,23.838,49.364,3097.3,22.424,66.048,238.08,340.48,94.619,77.662,62.78,53.931,27.135,61.591,22.082,38.553,38.95,45.062,49.898,44.396,19.382
0.26512,3648.7,4526.2,9.3648,27.056,42.271,2700.1,74.545,120.4,0.34599,80.228,51.778,2628.3,24.252,48.37,3097.9,23.257,66.227,242.37,342.01,94.486,77.357,63.116,53.711,26.029,63.832,22.011,41.125,43.333,42.763,50.349,45.293,17.325
0.25294,3705.6,4451.5,9.3951,26.998,42.593,2701.4,74.221,120.42,0.30764,80.303,51.135,2630.1,25.642,50.083,3101.5,22.361,65.894,233.91,339.26,94.538,77.065,63.984,54.056,24.369,62.275,21.625,37.417,41.441,46.727,48.012,41.137,19.548
0.20221,3699.8,4612.7,9.1059,27.125,42.177,2672.2,77.94,120.37,0.32297,80.456,48.79,2601.4,25.64,52.304,3067.0,23.956,59.871,54.326,339.8,94.803,76.932,64.684,55.815,20.226,58.661,22.103,38.999,34.54,51.866,8.2531,40.026,15.338
0.27137,3670.4,4434.5,10.04,26.683,42.591,2740.0,72.229,120.41,0.36963,81.143,50.183,2666.8,24.266,49.896,3155.7,24.525,66.13,237.82,332.3,94.456,78.527,63.117,52.547,26.617,63.552,19.698,44.517,38.637,46.294,49.905,41.137,13.811
0.20168,3664.2,4471.6,9.4181,27.311,41.966,2707.1,74.692,120.36,0.3462,80.179,50.188,2638.0,25.061,51.864,3097.5,22.638,66.174,241.62,344.1,94.702,77.292,63.049,53.887,19.921,62.198,22.216,40.656,38.652,50.848,49.701,40.856,18.767
0.25234,3666.4,4505.8,9.3372,27.186,42.599,2706.3,75.476,120.37,0.33197,80.198,50.425,2635.5,24.126,51.322,3101.1,21.675,65.76,227.4,342.14,94.697,77.466,62.941,53.809,25.003,61.503,22.554,40.602,39.351,49.594,47.307,39.764,21.118
0.23026,3609.4,4542.0,9.3218,26.768,42.251,2708.1,74.625,120.39,0.31763,80.186,49.584,2636.9,26.558,49.446,3103.6,22.426,65.728,229.16,341.69,94.695,77.959,62.986,54.565,22.838,63.478,22.379,37.779,36.877,45.251,47.548,41.427,19.302
0.20951,3661.7,4479.4,9.3183,26.781,42.229,2699.9,75.104,119.99,0.31311,80.072,50.487,2628.4,25.155,50.558,3096.3,23.394,66.223,241.25,342.0,95.175,77.178,63.602,54.245,20.616,61.975,22.005,37.543,39.533,47.825,50.457,29.578,17.0
0.2349,3641.8,4540.7,9.3839,26.143,42.412,2718.5,74.911,120.36,0.32273,79.96,49.948,2649.1,24.159,49.646,3114.2,22.39,65.321,221.47,343.65,94.784,77.166,62.57,54.563,23.344,62.561,22.952,37.473,37.948,45.715,43.973,40.075,19.39
0.24723,3709.2,4470.3,9.3448,27.088,42.511,2708.6,74.453,120.43,0.3462,80.382,48.676,2638.0,25.476,50.735,3106.3,22.571,65.787,231.86,341.96,94.351,77.515,63.679,53.898,24.463,59.716,22.57,40.748,34.202,48.235,47.308,41.697,18.978
0.14064,3659.3,4712.9,9.2218,26.655,42.05,2790.3,76.738,120.42,0.33777,78.111,51.303,2720.4,23.169,50.79,3177.6,22.601,67.143,278.09,347.73,94.91,76.561,63.519,56.833,13.935,58.554,25.635,39.218,41.935,48.363,58.77,39.955,18.9
0.24448,3693.6,4519.6,9.3966,27.099,42.514,2710.1,74.706,120.41,0.35262,80.141,48.373,2640.2,26.516,50.64,3105.5,23.006,65.569,228.23,343.47,94.546,77.459,62.84,53.585,24.236,60.435,22.967,41.701,33.313,48.016,46.395,41.782,17.932
0.22539,3617.1,4529.4,9.2738,26.98,42.285,2708.2,74.718,120.39,0.31089,80.218,50.319,2637.1,25.965,48.493,3104.6,21.449,65.757,230.71,342.22,94.64,77.266,62.753,53.343,22.089,61.089,22.223,36.986,39.04,43.046,47.414,41.025,21.671
0.26751,3678.3,4485.3,9.301,27.063,42.197,2700.0,74.905,120.39,0.33468,80.076,48.711,2629.1,25.216,49.917,3097.8,23.12,66.145,238.93,341.11,94.346,76.988,63.265,54.123,25.99,62.587,22.259,39.966,34.306,46.341,49.802,41.626,17.761
0.3167,3699.4,4644.4,9.5811,27.417,42.771,2699.0,75.242,120.4,0.69163,80.893,48.767,2626.5,23.268,50.735,3099.2,23.731,62.723,127.93,342.38,94.452,78.843,63.713,56.182,31.14,63.038,21.624,82.791,34.472,48.235,24.3,41.76,15.031
0.24354,3599.7,4492.4,9.332,27.098,42.287,2702.1,74.537,120.4,0.33103,80.293,52.663,2630.7,22.596,49.064,3097.9,23.042,65.681,226.46,340.87,95.053,77.426,62.126,53.514,23.97,61.883,22.105,39.7,45.936,44.367,46.424,40.991,17.889
0.215,3674.6,4514.0,9.3567,26.855,42.249,2708.6,75.299,120.38,0.33167,79.903,50.104,2637.8,24.103,48.378,3102.5,22.147,64.799,206.77,342.66,94.823,77.649,63.557,53.83,20.837,61.798,22.945,38.874,38.407,42.779,41.091,41.125,19.969
0.26512,3618.8,4516.7,9.4284,26.35,42.284,2721.2,75.118,120.55,0.33407,80.251,51.295,2651.2,25.477,51.372,3117.6,23.805,65.67,232.03,342.47,92.889,77.671,62.858,53.975,25.973,60.88,22.694,39.6,41.91,49.709,47.95,46.119,16.019
0.26032,3639.2,4488.1,9.3528,26.884,42.399,2711.7,74.682,120.41,0.33162,79.748,48.792,2641.0,23.904,50.533,3108.2,23.249,65.543,218.56,342.04,94.529,76.71,62.973,54.312,25.663,62.797,22.433,39.144,34.546,47.767,45.418,40.967,17.378
0.75255,3650.2,4497.9,8.7607,27.286,42.457,2702.9,75.008,120.37,0.29783,80.13,51.187,2630.7,23.634,51.174,3100.3,23.848,66.848,242.3,339.62,94.974,77.213,61.904,53.573,74.372,57.265,21.977,34.886,41.594,49.25,52.319,40.54,15.974
0.19064,3633.6,4545.8,9.2501,26.867,42.542,2704.4,75.625,120.38,0.36332,80.09,50.408,2633.4,25.357,50.44,3099.7,23.324,66.063,237.7,343.15,94.612,77.351,63.125,54.022,18.879,62.819,22.63,42.884,39.301,47.552,49.09,40.603,17.204
0.39908,3675.1,4559.6,8.8942,26.872,41.869,2704.6,77.021,120.42,0.35758,79.614,49.07,2631.4,24.855,49.99,3106.5,22.553,65.156,219.27,332.81,94.994,76.623,63.057,53.978,38.812,56.963,20.751,43.698,35.364,46.511,44.121,40.273,19.51
0.23665,3636.4,4500.0,9.2964,26.967,42.135,2706.1,74.932,120.4,0.32591,80.107,49.546,2635.2,25.892,46.891,3100.3,23.514,65.508,221.57,342.59,94.804,77.174,62.74,54.189,23.217,60.36,22.719,38.763,36.762,39.338,45.884,40.451,16.732
0.4229,3590.7,4076.3,10.331,26.906,43.545,2649.7,67.275,120.48,0.41665,80.709,49.288,2577.5,26.773,50.063,3047.8,23.798,68.132,320.96,347.38,94.341,77.766,61.424,48.804,41.693,71.366,21.218,49.075,36.003,46.679,71.361,42.496,19.0
0.29826,3735.6,4489.8,9.3093,27.004,42.398,2706.7,74.909,120.39,0.33203,80.281,50.956,2635.4,25.4,49.608,3105.8,22.218,65.537,231.48,340.29,92.866,77.629,62.952,53.942,29.367,59.993,21.928,39.562,40.912,45.627,47.63,43.343,19.85
0.31036,3752.5,4544.6,9.3644,26.403,42.984,2708.4,76.124,120.4,0.33243,79.897,50.806,2636.7,23.986,50.198,3110.2,22.956,65.659,229.98,340.98,94.356,77.257,64.445,54.231,30.295,62.069,22.942,39.637,40.472,46.991,47.678,41.877,18.124
0.75338,3708.5,4433.8,8.8252,27.068,42.567,2701.0,74.188,120.41,0.31685,80.339,49.59,2629.7,23.949,50.512,3097.9,23.417,67.634,258.43,339.76,94.681,77.418,62.75,54.241,74.056,56.28,22.211,38.062,36.894,47.718,57.009,41.238,16.954
0.28243,3668.8,4548.9,8.8941,26.878,42.683,2723.8,76.428,120.41,0.27641,79.446,51.354,2651.3,25.651,51.863,3128.1,22.657,62.296,181.26,334.25,94.962,76.204,63.363,54.452,27.842,60.328,21.107,32.659,42.084,50.846,35.663,39.798,19.134
0.00078227,3797.5,5009.6,9.1084,26.858,42.45,2938.8,80.461,120.31,0.2317,73.045,48.782,2879.5,22.905,46.66,3279.4,21.916,67.24,340.8,373.03,93.53,74.854,64.542,59.633,0.3898,61.871,38.657,22.946,34.516,38.803,71.809,43.222,20.949
0.15944,3641.7,4567.3,9.7155,27.271,42.395,2697.1,74.721,120.41,0.37861,80.037,49.467,2627.7,25.017,48.95,3086.7,24.043,68.529,299.53,350.19,94.337,77.371,62.989,54.07,15.663,62.64,24.259,43.986,36.532,44.105,66.934,41.488,15.48
0.28785,3668.9,4406.8,9.222,26.947,42.426,2683.6,74.696,120.4,0.3465,80.343,50.794,2610.2,26.677,48.951,3089.1,23.991,64.644,200.13,331.88,94.963,76.85,62.177,52.73,28.506,73.757,19.983,41.505,40.437,44.106,40.816,40.93,15.868
0.28611,3607.8,4519.2,9.4615,26.922,42.506,2707.4,74.978,120.39,0.33384,80.346,51.831,2635.8,25.566,50.738,3105.1,22.509,65.424,217.18,340.39,94.666,77.499,62.961,53.962,27.853,62.265,22.268,39.652,43.49,48.242,44.766,41.169,19.116
0.21644,3706.6,4499.5,9.5488,26.617,42.487,2732.0,74.07,120.43,0.30773,79.334,51.372,2637.2,23.248,49.904,3124.2,22.032,65.982,248.45,341.19,94.307,76.921,63.782,54.731,21.289,59.864,19.978,35.812,42.137,46.311,51.55,41.64,20.387
0.27604,3696.1,4716.7,9.5189,26.712,42.499,2695.4,75.127,120.41,0.68234,81.303,48.289,2623.3,24.817,51.057,3095.5,22.886,62.323,114.38,341.27,94.693,78.964,62.618,56.103,27.056,63.179,21.426,81.097,33.064,48.98,21.354,41.446,17.025
0.18952,3649.7,4501.1,9.3445,26.981,42.146,2716.2,74.965,120.41,0.34323,80.057,49.605,2645.7,25.719,48.195,3110.6,22.76,66.674,250.53,344.21,94.707,77.568,62.457,54.469,18.406,78.252,23.196,40.397,36.939,42.356,52.975,40.925,18.407
0.20493,3636.4,4461.4,9.2463,27.478,42.059,2695.6,75.445,120.36,0.3219,79.934,48.661,2623.8,27.9,50.212,3092.6,22.488,66.008,224.64,340.3,94.856,76.95,62.288,54.118,20.131,59.646,22.2,38.557,34.158,47.025,49.913,40.0,19.188
0.25458,3672.0,4453.0,9.3228,26.968,42.519,2693.5,75.085,120.38,0.34748,80.709,48.62,2621.7,23.178,49.913,3092.2,22.724,66.006,230.45,339.46,94.616,77.656,63.396,53.96,24.692,61.925,21.456,41.264,34.039,46.333,47.053,40.958,18.591
0.25202,3640.0,4539.7,9.4531,26.954,42.457,2712.7,74.304,120.24,0.32898,79.737,49.84,2642.2,24.43,47.937,3108.3,23.126,66.548,257.21,344.27,94.527,77.04,63.393,53.713,24.551,59.763,22.795,38.35,37.629,41.76,53.858,38.471,17.747
0.2522,3649.1,4491.1,9.4373,26.885,42.307,2706.4,74.512,120.44,0.33284,80.524,49.09,2635.3,25.684,49.967,3103.5,23.34,65.68,222.51,341.15,94.598,77.435,62.755,54.171,24.578,61.358,22.212,39.754,35.422,46.457,45.536,43.201,17.128
0.3038,3668.7,4713.6,9.5495,27.5,42.513,2719.0,75.135,120.37,0.77747,80.162,50.272,2646.6,26.32,48.96,3119.0,21.368,62.683,145.59,342.85,94.59,78.285,63.738,56.334,29.752,62.934,22.341,91.654,38.901,44.126,27.796,40.69,21.13
0.25283,3674.3,4538.6,9.3958,26.614,42.712,2716.6,75.299,120.42,0.30714,79.636,49.592,2647.2,25.071,50.423,3111.9,24.277,66.246,252.16,342.73,94.528,77.128,63.098,53.549,24.964,60.351,22.844,36.994,36.899,47.514,46.449,41.906,15.017
0.22814,3662.0,4522.8,9.4051,27.125,42.506,2706.9,74.53,120.4,0.34335,80.239,48.899,2637.7,25.49,49.521,3100.6,23.089,65.841,233.62,343.02,94.533,77.489,62.039,53.648,22.889,60.463,23.226,40.667,34.86,45.425,48.252,41.05,17.755
0.2982,3535.0,4507.8,9.7293,26.952,42.754,2652.1,73.351,120.39,0.3899,82.366,51.854,2581.4,24.913,49.451,3050.7,22.946,67.417,220.62,343.04,94.627,78.984,62.374,53.675,29.486,62.887,21.165,46.577,43.557,45.264,47.623,40.991,17.255
0.99057,3634.7,4380.7,8.2178,27.021,42.246,2697.7,76.12,120.43,0.29585,79.419,48.902,2624.1,26.365,48.554,3105.5,22.929,70.419,355.05,330.2,95.15,75.861,62.286,53.418,97.456,55.746,20.046,36.298,34.867,43.187,85.101,40.731,19.266
0.15447,3686.0,4574.6,9.6046,26.625,42.501,2755.2,74.382,120.46,0.30533,79.548,49.74,2688.0,26.312,50.329,3137.4,24.07,66.336,277.98,353.93,94.109,78.991,63.76,54.572,15.661,62.365,26.287,35.394,37.335,47.295,58.437,43.696,15.885
0.21258,3680.2,4460.9,9.432,26.8,42.487,2704.9,75.511,120.39,0.34479,80.243,51.543,2634.2,24.112,50.924,3100.6,22.851,66.376,242.1,342.15,94.571,77.069,62.481,53.81,21.443,61.652,22.287,40.204,42.641,48.672,51.178,40.642,18.301
0.18589,3675.0,4564.9,9.321,26.846,42.211,2701.6,75.275,120.43,0.34754,80.887,49.961,2630.0,25.511,50.333,3099.4,22.76,66.337,241.61,340.61,94.73,78.189,62.065,53.958,18.223,60.9,21.752,41.845,37.987,47.304,50.581,41.05,18.643
0.20336,3685.5,4564.2,9.383,27.282,42.26,2703.7,74.757,120.4,0.33169,80.234,50.861,2632.8,26.024,49.411,3101.9,22.722,65.495,224.91,339.47,94.817,77.814,63.129,54.082,19.825,61.274,22.278,39.253,40.634,45.171,45.674,40.22,18.635
0.24095,3617.3,4465.1,9.16,26.858,41.9,2708.6,74.714,120.31,0.35202,79.879,48.705,2637.0,24.874,50.546,3105.8,23.402,65.726,234.34,341.03,94.587,77.194,62.685,53.94,23.494,62.985,22.209,41.592,34.288,47.797,48.569,41.8,17.145
0.20705,3689.6,4510.4,9.506,26.014,42.071,2721.6,74.856,120.39,0.30702,79.928,51.222,2653.4,23.983,49.974,3112.3,23.089,65.746,228.97,345.49,94.41,77.512,63.748,54.654,20.553,61.902,22.351,36.303,41.696,46.475,46.5,40.468,17.666
0.76842,3608.8,4578.2,8.5341,27.071,41.961,2694.9,76.31,120.4,0.31077,79.931,50.359,2621.8,25.17,50.574,3093.0,22.13,67.504,254.44,336.9,95.167,76.65,62.236,54.185,75.438,56.557,21.223,37.957,39.155,47.863,54.386,40.022,20.173
0.15003,3634.7,4494.7,9.5115,26.683,42.221,2714.6,73.014,120.38,0.33522,79.101,49.835,2645.2,26.123,53.211,3093.8,24.024,65.806,271.9,351.38,94.779,77.894,62.09,53.54,15.075,63.033,25.732,37.981,37.614,53.965,56.147,40.463,17.744
0.22772,3652.4,4506.6,9.3206,26.63,42.283,2700.6,75.215,120.32,0.35217,80.322,47.482,2630.0,24.877,49.999,3097.7,22.778,65.603,230.06,341.55,92.727,77.194,62.539,54.009,21.906,60.728,22.169,41.247,30.689,46.533,46.822,39.213,18.524
0.33389,3735.0,4441.6,9.3585,26.93,42.356,2704.5,74.525,120.41,0.34638,80.102,49.166,2633.4,23.966,49.3,3103.6,22.652,66.473,254.16,340.27,94.521,77.367,62.871,53.495,33.041,59.718,22.015,40.534,35.645,44.913,53.735,41.19,18.905
0.28027,3715.9,4485.8,9.4431,26.912,42.194,2689.3,73.72,120.41,0.34455,80.002,49.961,2614.2,26.076,52.835,3088.9,24.033,66.313,245.56,339.21,94.579,77.121,63.487,53.118,27.648,58.291,20.888,40.695,37.985,53.094,52.061,41.491,15.789
0.31157,3593.6,4461.8,9.3731,26.82,42.1,2701.9,73.753,120.39,0.33414,80.063,50.011,2629.7,25.143,50.059,3097.3,22.52,63.832,223.63,342.51,94.923,77.133,61.17,53.455,31.005,60.984,22.234,39.473,38.133,46.672,43.623,41.052,19.185
0.25362,3620.1,4489.9,9.2464,26.715,42.308,2694.3,75.017,120.42,0.32557,80.506,51.044,2622.8,23.365,49.209,3093.8,22.781,65.473,221.93,338.87,94.727,77.718,63.174,53.453,24.812,60.883,21.408,39.032,41.172,44.703,45.267,40.773,18.512
0.28156,3629.4,4472.0,9.197,26.901,42.196,2700.1,75.56,120.42,0.33753,80.139,49.264,2627.7,25.548,49.163,3098.6,23.476,65.202,219.0,338.53,94.792,77.571,62.349,53.292,27.803,58.56,21.682,40.55,35.935,44.596,44.595,40.976,16.916
0.002798,3799.4,4760.9,10.981,26.937,43.384,3000.0,71.245,120.4,0.28973,75.641,48.731,2944.4,22.773,48.934,3338.3,22.464,69.511,414.78,384.44,92.051,72.764,93.523,100.0,0.0,100.01,100.02,1.0736,34.364,44.066,-0.22304,69.789,34.435
0.24347,3633.0,4516.0,9.3327,27.118,42.261,2703.7,74.801,120.39,0.33777,80.042,49.349,2632.3,24.655,50.072,3101.6,23.441,66.071,235.2,340.51,94.773,77.018,62.701,53.955,23.479,61.945,22.219,40.295,36.185,46.701,49.069,44.279,16.976
0.25961,3640.0,4462.2,9.262,26.881,41.759,2695.4,75.822,120.39,0.345,80.183,48.472,2623.5,24.268,49.974,3094.2,22.543,66.477,249.61,339.36,94.655,76.632,62.657,53.265,25.827,60.319,21.474,41.308,33.602,46.473,51.863,41.401,19.168
0.20257,3615.2,4476.5,9.3414,26.926,42.502,2695.3,75.067,120.37,0.33882,80.245,50.182,2624.3,25.346,50.768,3091.9,24.476,66.432,244.39,339.57,94.902,77.39,62.32,53.299,20.011,62.019,20.731,41.036,38.635,48.311,51.02,39.92,14.491
0.29011,3633.7,4482.6,9.3117,27.236,41.976,2694.9,74.269,120.39,0.36441,80.437,50.951,2623.6,25.718,50.032,3094.2,21.945,66.843,256.7,339.94,94.802,77.556,61.859,53.355,28.639,61.62,21.734,43.359,40.9,46.608,54.489,40.699,20.512
0.24104,3741.7,4472.0,9.4547,26.67,42.452,2704.0,74.959,120.4,0.33838,80.182,50.48,2631.9,24.961,50.836,3103.1,22.525,65.895,233.67,340.58,94.456,77.085,62.693,54.03,23.388,60.938,21.896,39.688,39.514,48.469,48.753,40.997,19.113
0.26018,3656.2,4442.5,9.191,27.031,42.156,2694.8,75.535,120.4,0.33632,80.375,48.899,2622.5,25.012,49.068,3092.9,22.956,65.575,222.92,338.65,94.714,77.245,61.427,54.109,25.736,61.235,21.654,40.423,34.859,44.378,45.943,44.126,18.127
0.21972,3667.9,4530.4,9.2599,26.929,42.368,2722.8,76.432,120.17,0.3407,79.767,50.246,2652.0,23.469,50.052,3117.7,23.783,64.489,202.0,341.78,96.062,77.523,63.402,54.757,21.375,59.742,22.933,40.621,38.823,46.654,39.797,34.636,16.108
0.28046,3662.8,4523.0,9.3612,26.682,42.378,2707.9,74.934,120.4,0.3303,79.852,49.173,2635.9,25.851,49.021,3104.6,22.556,65.948,237.3,342.34,94.608,77.217,63.118,53.302,27.756,60.661,22.253,39.066,35.666,44.268,49.146,40.79,19.061
0.27944,3653.4,4650.2,9.6145,27.115,42.939,2709.8,74.447,120.42,0.77942,81.279,48.882,2637.0,24.484,50.507,3111.7,23.624,63.423,150.86,342.32,94.451,79.663,64.304,56.27,28.03,64.274,21.734,92.5,34.809,47.707,29.613,41.629,15.503
0.22356,3615.5,4523.1,9.3376,26.888,41.874,2709.1,74.918,120.39,0.33604,80.129,50.913,2637.1,24.579,48.407,3104.2,23.109,65.633,227.2,341.98,94.779,77.396,62.24,54.532,21.545,61.694,22.465,39.808,40.786,42.848,47.124,40.96,17.726
0.39759,3632.2,4354.3,9.0098,27.031,42.164,2645.3,75.178,120.46,0.33501,80.49,51.02,2566.4,26.985,51.392,3064.4,23.485,60.524,93.675,316.13,95.644,75.661,62.243,52.409,38.932,61.221,16.075,42.39,41.102,49.757,16.688,38.696,19.705
0.2694,3729.9,4529.0,9.231,26.768,42.31,2692.0,75.127,120.41,0.33123,80.305,50.051,2620.0,24.409,49.523,3091.9,24.053,65.407,253.47,339.11,94.566,77.145,64.218,53.413,26.898,61.095,21.353,40.391,38.249,45.431,51.905,40.945,15.568
0.052632,3613.0,4418.4,9.7637,26.61,42.516,2636.4,72.545,120.36,0.37798,81.678,48.592,2565.0,25.64,49.277,3030.0,23.82,67.845,272.55,347.11,94.46,78.101,61.743,52.134,4.707,64.741,21.732,44.203,33.956,44.861,60.282,40.376,15.886
0.21827,3609.9,4564.4,9.2767,27.268,42.382,2699.9,76.164,120.25,0.32912,80.187,50.104,2628.8,24.828,50.47,3098.7,22.933,65.661,224.63,340.08,92.893,77.463,62.7,54.873,21.267,60.011,21.965,38.842,38.405,47.622,46.837,36.717,18.133
0.029879,3819.3,4893.4,9.7105,27.192,42.696,2954.7,76.027,120.4,0.23396,74.231,48.642,2893.5,23.562,49.514,3315.9,22.843,60.822,192.32,364.89,93.039,74.078,65.518,58.775,2.9265,66.255,34.998,24.509,34.104,45.409,34.03,45.052,19.697
0.43434,3644.1,4443.7,9.0802,26.845,41.964,2546.3,75.248,120.41,0.35323,84.073,50.942,2471.5,24.951,50.476,2962.8,22.995,60.861,20.689,315.56,94.593,78.366,62.887,53.395,42.441,60.368,14.737,44.465,40.871,47.637,4.073,41.061,16.874
0.23251,3685.3,4466.3,9.2553,26.717,42.199,2705.9,75.211,120.41,0.33801,79.621,51.676,2601.0,21.713,50.334,3100.9,23.672,65.775,240.21,333.56,94.578,76.745,63.689,53.385,22.537,62.08,17.326,39.86,43.033,47.306,49.804,41.251,16.659
0.29616,3622.8,4552.0,8.7162,26.721,41.773,2804.8,77.335,120.44,0.21146,77.3,50.622,2733.9,24.251,49.352,3202.3,22.64,61.053,212.55,337.29,95.105,75.22,63.248,54.105,29.044,54.756,23.79,24.907,39.929,45.034,40.86,41.21,19.875
0.31612,3663.5,4448.1,9.2349,26.903,42.807,2697.7,75.509,120.39,0.32194,80.053,50.836,2626.1,27.203,50.563,3096.5,22.532,65.693,227.47,338.98,94.512,76.996,62.997,53.158,31.461,61.159,21.586,38.14,40.56,47.836,46.96,40.612,22.062
0.3039,3676.0,4559.2,9.3143,27.203,42.165,2716.4,75.133,120.4,0.31199,79.768,48.363,2645.0,24.252,49.047,3112.9,23.268,66.402,253.54,343.54,94.49,77.278,62.752,54.338,29.87,60.163,22.692,37.294,33.282,44.327,53.375,41.391,17.386
0.25342,3675.6,4547.9,9.362,26.87,42.132,2704.9,74.863,120.4,0.33823,80.039,48.321,2634.0,25.608,49.84,3101.4,23.676,65.689,229.97,341.58,94.61,77.471,62.854,53.517,24.367,60.779,22.26,39.927,33.159,46.164,47.479,41.293,16.386
0.23193,3678.1,4494.3,9.2839,27.169,42.043,2712.3,75.632,120.4,0.33914,79.552,51.147,2608.1,24.525,50.837,3109.0,23.158,65.349,229.37,331.57,94.622,76.709,63.651,54.456,23.15,59.698,17.288,40.086,41.475,48.471,46.71,40.998,17.842
0.20228,3692.2,4495.5,9.3034,26.971,42.258,2699.8,75.384,120.5,0.33284,80.18,49.241,2629.3,25.795,51.268,3095.4,24.189,66.411,245.71,343.53,89.915,76.953,64.202,52.784,20.24,62.668,22.666,39.788,35.865,49.469,51.032,45.005,15.176
0.0,3593.6,4246.7,9.5306,26.69,42.186,3000.0,73.929,120.42,0.22244,73.442,50.201,2921.2,23.946,49.323,3444.0,23.382,67.461,460.67,307.95,95.592,73.368,64.958,47.315,100.0,81.827,-0.09941,0.0,38.69,44.967,100.14,100.03,11.273
0.31374,3692.2,4515.4,9.2862,26.651,42.504,2738.0,75.626,120.4,0.35402,80.044,49.534,2666.3,24.235,49.122,3142.5,22.505,63.636,180.32,335.82,94.559,77.441,63.786,54.759,30.871,61.761,21.257,42.61,36.727,44.502,35.289,40.972,19.106
0.2646,3611.7,4540.6,9.1134,27.145,41.966,2719.0,75.466,120.39,0.33775,79.881,50.468,2646.4,24.059,50.544,3119.3,21.939,63.754,177.06,337.17,95.006,76.638,62.113,54.836,25.673,76.423,21.693,40.371,39.478,47.793,33.988,40.21,20.608
0.12324,3731.7,4783.6,9.7606,27.31,42.929,2841.7,74.678,120.37,0.26881,77.322,50.937,2776.8,23.035,47.456,3211.8,23.316,63.89,217.56,362.36,93.557,77.363,64.049,56.735,12.375,80.678,30.774,29.25,40.857,40.646,41.306,42.861,16.804
0.2274,3643.6,4505.5,9.3929,26.58,42.632,2693.0,75.438,120.36,0.3127,80.312,51.554,2621.1,23.841,49.671,3091.5,23.536,66.117,238.59,338.88,94.842,77.303,62.218,53.552,22.436,76.185,21.57,37.486,42.673,45.772,49.823,40.676,16.713
0.26683,3701.8,4580.4,9.1866,27.285,42.676,2696.2,75.354,120.39,0.35308,80.398,48.279,2623.3,25.29,50.183,3097.4,23.144,66.11,241.21,338.52,94.483,77.249,63.019,54.214,25.996,63.002,21.611,42.282,33.035,46.957,49.655,40.457,17.685
0.29538,3689.1,4425.7,8.9608,26.846,42.423,2664.1,75.33,120.41,0.27523,81.07,49.505,2589.9,25.548,50.01,3072.0,23.029,62.89,148.31,328.27,95.11,77.245,63.05,52.819,29.335,61.037,18.789,33.913,36.643,46.557,28.092,39.818,18.091
0.26302,3591.1,4587.8,9.2923,26.622,42.378,2715.4,73.831,120.41,0.34397,79.545,50.521,2643.5,26.123,50.568,3112.9,23.145,65.362,228.0,342.88,94.704,77.309,63.711,54.244,26.4,62.323,22.212,40.764,39.632,47.849,46.208,44.808,17.741
0.30109,3619.1,4511.3,9.3419,26.429,42.55,2706.0,75.155,120.39,0.31466,80.028,50.028,2634.5,25.907,52.36,3105.8,21.936,65.371,223.6,339.41,94.791,76.889,61.945,53.468,29.699,59.734,21.417,37.719,38.183,51.996,45.397,40.108,20.622
0.00070309,3634.8,4501.7,9.4764,27.037,42.707,2821.1,74.698,120.37,0.29786,77.89,49.245,2745.9,25.983,50.586,3239.9,22.901,64.285,257.83,324.8,95.165,76.037,61.747,54.03,99.614,62.504,20.045,35.55,35.879,47.89,50.906,40.295,18.952
0.24604,3617.6,4475.6,9.2571,26.948,41.946,2694.0,74.699,120.38,0.33433,80.559,49.335,2621.2,24.232,48.679,3091.8,23.918,66.28,237.14,339.72,94.664,77.319,63.493,54.228,24.479,61.587,21.714,40.317,36.144,43.476,49.955,41.382,15.904
0.77003,3700.3,4474.9,8.6955,26.379,42.37,2696.9,75.396,120.4,0.31793,79.964,51.718,2624.9,27.409,51.092,3095.3,23.682,67.563,258.0,339.05,94.739,76.851,63.396,54.459,76.171,57.091,21.453,38.088,43.157,49.061,55.712,40.452,16.412
0.21005,3637.1,4493.5,9.2762,26.931,42.389,2696.1,74.599,120.39,0.35534,80.18,49.603,2625.0,24.661,49.616,3091.8,23.151,65.806,230.78,341.11,94.74,77.093,63.1,53.501,20.812,61.134,21.969,42.538,36.933,45.646,47.78,44.848,17.669
0.25017,3694.2,4466.2,9.4814,26.834,42.139,2701.5,74.908,120.4,0.37363,80.148,50.3,2630.4,24.351,49.676,3097.2,23.361,67.006,258.48,343.26,94.308,77.379,63.466,53.89,23.868,60.206,22.5,43.614,38.983,45.785,55.556,41.639,17.059
0.014182,3711.1,4664.7,10.313,27.033,43.086,2820.8,72.9,120.4,0.34389,78.727,49.326,2757.1,22.009,47.76,3193.0,22.876,68.38,325.1,367.25,93.144,78.493,64.303,55.167,1.2909,68.371,30.377,35.714,36.117,41.35,71.716,44.235,18.183
